asset_id,main_type,sub_type,modifiers
179335,S,b,['?']
192968,SB,c,[]
201453,S,b,[]
248029,S,b,['m']
156758,S,b,[]
264224,S,c,[]
7183,S,c,[]
191936,S,b,[]
69411,S,b,[]
49537,S,c,[]
75502,SB,b,['i']
4639,SB,b,[]
14297,S,c,[]
218068,S,b,[]
210271,S,d,['i']
224921,S,c,[]
69442,S,c,['?']
163764,S,a,['i']
74775,S,b,[]
151353,SB,b,[]
83068,S,c,['?']
196780,E,c,[]
129940,S,d,['?']
155067,S,c,[]
82127,SB,c,[]
190712,S,c,[]
269205,S,c,[]
153726,SB,c,[]
1460,S,b,['m']
52358,S,a,[]
108044,S,d,[]
90121,S,c,[]
99005,S,c,[]
35868,S,c,['i']
234355,S,c,[]
35270,S,c,[]
42094,SB,c,[]
174961,S,c,['?']
269292,S,c,[]
64342,S,b,[]
4187,S,a,['m']
164426,S,c,['m']
165978,S,c,"['o', '?']"
1439,S,c,[]
82142,S,b,[]
177368,S,b,['m']
58756,S,b,[]
278777,S,c,[]
77946,S,b,[]
73611,S,b,[]
135378,S,b,[]
90079,S,b,[]
249646,S,c,['?']
141056,E,c,[]
160712,S,c,['?']
86280,E,c,[]
201812,S,c,['i']
201436,S,b,[]
204539,S,b,['i']
78897,SB,b,[]
156115,S,c,['?']
22738,S,c,[]
276219,S,b,['i']
191848,S,b,[]
39647,S,c,['?']
185144,S,b,[]
160993,S,a,['m']
65014,S,c,['i']
140369,SB,b,[]
57760,SB,b,['o']
107019,S,b,[]
109965,S,b,['i']
124809,S,a,[]
234571,S,c,[]
78524,S,c,[]
270495,S,c,[]
272483,S,c,[]
239840,S,c,['?']
37350,S,b,['m']
47189,S,c,[]
46238,S,b,[]
215926,S,c,[]
226925,S,c,[]
12272,S,b,[]
22275,S,c,[]
254176,S,c,['i']
234110,S,c,['?']
201766,SB,c,[]
9354,S,b,[]
251176,S,c,['?']
128385,S,c,['i']
108002,S,b,['r']
20822,SB,b,['r']
184358,S,b,['i']
13607,S,c,[]
196323,E,c,[]
263111,S,c,[]
255654,S,c,['?']
271458,S,c,[]
181978,S,a,[]
272503,SB,d,[]
169143,S,c,['?']
64754,SB,c,[]
123575,S,b,[]
26075,SB,b,[]
139265,S,b,[]
292200,S,b,[]
62062,S,c,[]
273328,S,b,['d']
144723,SB,c,[]
250685,SB,c,[]
203097,S,b,[]
57187,S,c,['i']
71505,S,b,['m']
121241,S,b,[]
189004,S,b,[]
279514,S,c,[]
43957,S,b,['?']
276788,S,b,[]
193798,S,a,['o']
130586,S,b,[]
218085,S,c,['?']
260138,S,d,['m']
222759,S,d,[]
50521,S,c,['?']
36418,S,b,[]
196128,S,c,"['m', '?']"
140447,S,b,['?']
221161,S,c,[]
265774,SB,c,[]
192823,E,c,[]
290702,S,b,[]
87811,S,c,['?']
221,S,d,[]
30996,S,c,['r']
245875,S,a,['m']
246507,S,c,[]
101206,S,c,[]
197255,S,c,['?']
266997,S,c,[]
225448,S,b,[]
294313,S,b,[]
37519,S,d,[]
134581,S,c,[]
109205,SB,b,['m']
237734,S,b,[]
268169,S,b,['?']
106392,S,b,[]
24484,S,b,[]
11969,E,c,[]
211385,S,d,[]
114634,SB,c,"['o', '?']"
227815,E,c,[]
3255,S,b,[]
236827,S,c,[]
74625,S,b,[]
72918,S,c,[]
78986,S,c,[]
55723,S,b,[]
261750,E,c,[]
101333,S,b,['?']
106513,S,c,['?']
108512,S,b,[]
4679,SB,c,[]
60132,S,b,[]
125167,SB,b,[]
164358,S,c,[]
8139,S,c,[]
244239,S,c,['?']
88320,S,c,[]
143002,S,d,['i']
154011,S,b,[]
3989,S,b,[]
232519,S,b,[]
125466,S,c,[]
228552,E,c,[]
149325,S,b,[]
144751,S,b,[]
32118,S,b,[]
56471,S,b,[]
244781,E,c,[]
31129,S,b,['m']
179681,S,d,['i']
168549,S,c,['r']
238988,S,c,[]
88726,S,c,[]
190726,S,a,[]
234191,S,b,[]
13010,SB,c,[]
97510,S,c,[]
168165,S,c,[]
156321,S,c,['?']
226278,S,c,[]
194876,S,c,['?']
205575,S,c,['m']
17946,S,b,[]
262143,S,b,['?']
141293,S,b,[]
31224,S,c,['?']
31089,S,b,[]
153278,S,c,[]
165211,S,b,['?']
26940,S,c,[]
21640,S,b,[]
28761,S,c,['o']
180999,S,b,[]
219980,S,c,[]
247447,S,c,[]
125227,S,c,[]
184114,S,c,[]
124375,S,b,[]
113461,S,c,[]
73548,S,b,[]
83594,S,b,['?']
284392,S,c,['?']
211463,S,c,[]
247058,SB,c,[]
287033,S,b,['r']
155735,S,b,['?']
289609,S,c,['?']
104019,S,b,[]
68964,S,c,[]
213983,S,b,[]
74135,SB,c,['r']
245707,S,c,[]
274448,S,c,['?']
259761,S,c,[]
246453,S,c,[]
9983,S,c,['?']
183471,SB,b,['m']
258175,S,c,[]
93401,SB,b,[]
227828,S,c,[]
272576,S,c,[]
23648,S,c,['?']
207294,S,b,['?']
149975,S,c,[]
164050,S,c,['?']
216392,S,c,['m']
220809,S,c,['r']
40270,SB,b,[]
259751,S,b,['?']
25288,S,b,[]
229685,S,c,[]
24606,S,c,['i']
258041,S,c,[]
170235,S,c,['?']
116133,S,b,['m']
32454,S,c,[]
284410,S,b,['?']
106396,S,c,[]
217958,S,c,['?']
127829,SB,c,[]
291855,S,c,[]
60536,S,c,['+']
27793,S,c,[]
173449,S,c,[]
111896,S,b,[]
19063,S,b,[]
69064,S,d,[]
241010,S,b,['?']
259314,S,b,[]
10450,S,b,[]
96991,S,b,[]
226935,S,c,[]
164455,SB,d,[]
38438,S,a,['?']
226971,S,b,[]
22409,E,c,[]
199506,S,b,[]
61299,S,b,['i']
273017,S,d,['i']
212330,S,b,['?']
264289,S,c,['o']
254932,S,c,[]
71216,S,c,[]
84092,SB,b,['?']
184962,S,b,[]
201159,S,b,[]
200421,S,b,[]
56156,E,c,[]
96800,S,d,[]
215923,S,c,[]
168552,E,c,[]
266907,S,b,[]
289680,S,c,[]
67230,S,b,[]
210301,S,c,['?']
110351,S,b,[]
236656,S,c,['?']
28592,SB,c,['i']
267892,S,c,['m']
39475,S,c,['o']
68319,S,c,['o']
83410,SB,c,[]
260435,S,b,['?']
219469,SB,c,[]
51594,S,c,['r']
269907,S,c,['?']
2264,S,c,[]
219900,S,b,[]
120215,S,c,['?']
192313,SB,c,[]
263844,S,c,[]
277646,S,b,"['m', '?']"
260145,S,c,['i']
111698,SB,b,['m']
253455,S,b,[]
50650,S,c,[]
277979,S,c,['?']
243270,S,b,['?']
108361,S,c,['?']
144812,S,c,[]
251250,E,c,['d']
12796,S,c,['i']
121924,S,b,['o']
258384,S,c,[]
119056,S,b,[]
86100,S,b,[]
223190,S,c,[]
265844,SB,c,[]
34851,S,c,[]
251569,S,c,['m']
258127,SB,c,[]
254087,S,b,['?']
36937,S,b,[]
32939,S,c,['i']
234128,S,c,[]
148015,E,c,[]
218398,S,c,[]
180089,S,b,[]
154000,SB,b,[]
109456,S,c,[]
48890,S,c,['i']
140718,SB,b,[]
10255,S,b,[]
58311,SB,b,[]
167398,SB,b,['?']
201549,SB,c,[]
116035,S,b,[]
217118,S,b,[]
197138,S,c,['?']
271211,S,c,[]
240624,S,b,['r']
76820,E,c,[]
64112,S,b,[]
64308,S,b,[]
237745,S,c,['?']
232327,S,c,[]
149574,E,c,[]
162910,S,c,[]
247638,SB,c,[]
49327,S,c,[]
81055,S,c,[]
40473,S,c,['?']
140265,S,b,[]
44009,S,d,"['i', '?']"
30932,SB,c,[]
231025,S,c,[]
149293,S,c,['?']
52160,SB,b,[]
182417,S,c,['?']
290744,S,c,['?']
269738,S,b,[]
50670,S,c,[]
203342,S,c,[]
152741,S,b,['o']
23723,S,b,[]
178430,S,b,['r']
195887,SB,b,['o']
283289,SB,b,[]
86524,S,c,['i']
80267,S,c,[]
198910,S,b,[]
211688,S,c,[]
214205,E,c,[]
6790,SB,b,[]
219685,S,b,[]
102514,S,c,[]
89856,S,b,[]
153955,S,c,['?']
128943,S,d,[]
13834,S,b,[]
163381,S,c,[]
235415,S,c,['m']
88513,S,b,['i']
137641,E,c,[]
48112,S,b,['r']
668,S,c,['?']
166701,SB,c,['?']
215565,S,c,[]
101952,S,c,[]
23812,S,b,[]
144720,SB,c,[]
271722,S,a,[]
267891,S,c,"['i', '?']"
70966,S,b,[]
121069,S,b,['?']
127754,S,b,[]
274332,S,c,['+']
70530,S,b,[]
118992,SB,d,['i']
240926,SB,b,[]
229533,S,c,['?']
32659,S,c,[]
241983,S,d,[]
114610,S,b,[]
58976,S,b,[]
198486,S,b,[]
81019,E,c,[]
134338,SB,c,[]
169259,S,b,[]
106310,S,d,['i']
26710,S,b,['?']
56570,S,b,[]
280967,S,b,['o']
155387,SB,c,[]
194849,S,c,[]
100897,SB,c,[]
102918,S,b,['?']
192637,SB,c,[]
204438,S,c,['i']
263596,S,b,[]
269831,S,c,['?']
126929,S,c,['?']
53196,S,c,[]
23874,S,c,[]
125078,S,c,[]
53694,SB,b,[]
240342,S,b,[]
40367,S,c,[]
214023,S,b,"['r', '?']"
258885,S,c,[]
199015,S,b,[]
143371,S,b,[]
274764,SB,b,[]
97189,S,c,[]
176115,S,c,['i']
13451,S,c,[]
73521,S,b,['m']
142708,S,c,[]
8446,S,d,['?']
199979,S,a,[]
267793,S,c,[]
241738,S,c,['?']
25822,S,c,[]
251836,SB,c,[]
70388,S,c,[]
160421,S,c,[]
131684,E,c,[]
154085,S,c,[]
47447,S,b,['?']
204188,S,c,[]
168707,S,c,[]
256995,S,a,[]
247074,S,c,[]
160464,SB,c,[]
129527,S,c,['?']
47867,S,c,[]
88534,S,c,[]
128208,S,b,['?']
21000,S,b,[]
209282,S,b,[]
118898,SB,b,[]
123020,S,c,['+']
273600,S,b,['i']
151972,S,c,['?']
4573,S,b,['o']
153545,S,c,[]
104080,S,b,[]
196758,S,b,['m']
190624,S,b,[]
130486,E,c,[]
261857,S,c,['+']
242160,SB,b,[]
232879,SB,c,[]
203284,S,c,[]
270935,S,b,[]
217350,S,c,[]
134231,S,b,['?']
156671,S,c,[]
263912,S,d,['?']
208507,S,d,[]
130006,S,c,['r']
261013,S,b,[]
53378,S,b,['?']
204873,S,b,[]
135396,S,c,[]
234185,SB,a,[]
164787,E,c,[]
224738,S,d,[]
111008,S,c,[]
158450,S,c,['?']
58800,S,c,[]
2347,S,c,[]
166120,SB,c,[]
84666,S,b,['r']
166327,S,b,[]
213696,SB,c,[]
94246,S,b,[]
171151,SB,b,['?']
256069,S,b,[]
15695,SB,b,[]
260335,S,c,[]
11861,S,c,['o']
252476,S,c,"['m', '?']"
98198,S,b,[]
134501,S,c,[]
34825,S,c,[]
16950,S,c,[]
133502,S,c,[]
87820,S,b,['o']
162395,S,b,[]
191438,S,b,[]
65023,S,b,[]
34284,S,b,[]
171233,S,c,[]
157779,SB,b,[]
129027,S,b,['r']
260767,S,c,['i']
193829,S,c,[]
273294,S,d,[]
3920,S,c,[]
282603,SB,c,[]
123657,S,b,[]
164895,S,c,[]
216066,S,c,[]
23747,S,c,[]
49886,SB,b,['m']
279460,SB,b,[]
37364,S,b,['r']
213093,S,c,[]
23109,SB,c,[]
168610,S,b,['m']
79784,S,b,['m']
205667,SB,c,['i']
33423,S,c,[]
166353,S,b,[]
55482,S,b,[]
87281,SB,c,[]
3771,S,b,[]
23640,S,c,[]
191316,SB,b,[]
203437,S,b,['m']
220211,SB,b,[]
82306,S,c,[]
251702,S,b,['m']
209808,SB,c,[]
125970,S,c,[]
185633,S,b,['m']
102960,E,c,[]
250664,S,b,['i']
111065,S,b,[]
127893,S,c,[]
206070,S,c,[]
16818,S,c,[]
184918,S,c,['d']
33246,SB,b,[]
52904,S,d,['?']
135669,S,c,[]
20525,S,b,[]
182215,S,b,[]
264415,S,c,[]
30158,S,b,[]
98813,S,c,[]
110456,S,b,[]
44708,E,c,[]
77540,S,b,[]
143871,S,c,[]
264527,SB,c,[]
79502,S,c,['+']
252026,S,d,[]
133897,S,b,['?']
50393,S,c,[]
30019,S,c,['?']
73260,S,b,[]
85954,S,b,['i']
53532,S,c,[]
176838,E,c,[]
265580,S,c,[]
119566,S,c,['?']
155618,S,c,['?']
235618,S,d,['i']
121844,SB,c,[]
266025,SB,c,[]
203471,SB,b,['r']
75352,S,c,[]
21400,SB,b,[]
263219,SB,c,[]
496,SB,c,[]
259142,S,b,['?']
243606,S,b,[]
59753,S,c,[]
113355,S,b,[]
77969,S,c,[]
180941,S,b,[]
289001,S,c,['?']
148570,SB,d,[]
270347,S,c,['?']
172203,S,b,[]
41361,SB,c,[]
134683,S,c,[]
120166,E,c,[]
230417,S,d,['i']
253636,S,c,[]
26145,S,c,[]
227809,S,c,[]
112534,SB,c,[]
209252,S,c,['?']
244596,S,c,[]
44116,SB,c,[]
69250,SB,c,['?']
173336,S,b,[]
214868,S,c,['m']
15167,S,c,[]
59480,S,b,['o']
120510,S,b,[]
59929,SB,c,[]
139271,S,c,['?']
170145,SB,d,['?']
211038,S,c,[]
176725,S,c,['i']
35397,S,a,[]
291174,SB,b,[]
168522,S,c,['m']
162473,S,b,[]
27630,SB,c,[]
74246,S,d,[]
217510,S,c,[]
232496,S,c,['d']
137710,S,c,['?']
193508,S,c,[]
214982,S,c,['?']
84975,S,b,['r']
70216,SB,d,[]
52399,S,c,[]
100716,SB,b,[]
14241,S,c,['?']
282925,S,c,[]
26481,S,b,[]
51178,S,c,['?']
143678,SB,c,['o']
182171,S,c,[]
207252,S,b,[]
240761,S,b,"['r', '?']"
70675,S,c,[]
51260,E,c,[]
134438,SB,c,[]
91858,S,b,[]
204642,S,c,[]
60294,S,d,[]
186649,SB,c,[]
129304,S,c,[]
182027,S,d,[]
24225,S,c,['?']
165458,S,c,[]
55056,S,c,[]
235780,S,b,[]
34776,SB,c,[]
44158,SB,c,[]
247155,SB,c,[]
10300,S,b,[]
21706,S,c,[]
144202,SB,c,[]
157591,S,c,['?']
194838,SB,b,['?']
228892,S,c,[]
75981,S,b,['r']
222350,SB,c,[]
112408,S,c,[]
173450,S,c,[]
223181,S,b,[]
240727,S,b,[]
154735,S,b,[]
208988,SB,b,[]
177502,S,c,[]
153917,SB,b,[]
143161,SB,b,[]
110580,SB,b,['o']
26137,S,d,[]
23734,S,b,[]
254366,S,c,['i']
43688,S,c,[]
106507,SB,b,[]
109998,S,c,['?']
114820,S,a,['m']
92520,S,c,"['d', '?']"
293619,SB,c,[]
46213,S,c,['?']
125214,S,b,[]
239838,S,c,[]
270072,S,b,['m']
171105,S,c,['?']
219889,S,b,['?']
219211,S,b,[]
162739,S,c,[]
250788,S,b,[]
31828,S,c,[]
90428,S,c,['?']
103715,S,b,['i']
156699,S,b,[]
87917,S,c,[]
130358,S,d,['m']
216002,S,b,[]
69317,S,c,['?']
132311,S,c,['?']
243480,S,b,[]
11063,S,b,[]
78158,S,b,[]
114536,SB,c,[]
165065,S,d,['?']
223738,S,b,['?']
15991,SB,b,[]
10606,S,b,[]
20264,S,c,['i']
125074,S,c,[]
41702,SB,b,[]
271474,S,c,[]
79452,S,c,"['o', '?']"
216503,S,b,[]
53860,S,c,['?']
164643,S,c,[]
214687,S,b,[]
123745,S,b,['m']
237895,S,c,[]
184062,SB,b,[]
66230,S,c,[]
91911,S,c,['o']
226794,S,c,[]
49226,S,b,[]
180565,SB,b,[]
125054,S,c,[]
56326,S,c,[]
10593,S,d,['i']
274689,SB,c,[]
470,S,c,[]
291959,S,a,['o']
78350,S,c,['o']
160097,S,c,[]
61035,S,c,[]
206431,S,c,[]
139877,S,c,[]
46098,S,c,[]
177948,S,b,[]
144172,S,c,[]
192272,S,b,[]
38863,S,b,[]
51947,S,c,[]
68364,S,c,[]
62324,S,c,[]
59906,S,b,[]
69279,SB,b,[]
165220,SB,c,[]
130036,S,c,[]
20637,E,c,[]
206960,S,b,[]
27465,SB,c,[]
1010,S,b,[]
259780,S,b,[]
192345,SB,b,['m']
199060,S,c,[]
266039,E,c,[]
9865,SB,d,['?']
103624,S,c,[]
250411,S,c,[]
39317,S,c,['?']
219789,S,b,[]
184475,S,b,[]
247433,SB,c,[]
230399,S,c,[]
73189,S,c,[]
203569,S,c,['?']
6625,E,c,[]
249926,S,c,[]
98433,S,c,[]
159056,S,c,[]
70653,SB,b,['r']
62683,SB,b,[]
30200,E,c,[]
99785,S,b,[]
268477,S,c,[]
18983,S,b,[]
267498,SB,b,[]
99289,S,b,[]
104108,S,c,['?']
204216,SB,c,[]
159467,S,c,['i']
226421,S,b,['m']
98271,SB,b,[]
279601,S,c,[]
121167,S,b,[]
223187,S,c,['?']
133493,S,c,[]
58197,S,b,[]
35904,S,b,['r']
179031,S,b,['r']
34346,S,b,[]
81280,S,b,[]
59068,S,d,[]
253105,S,d,['?']
264445,SB,c,['m']
289992,S,b,[]
26295,S,c,['i']
39744,S,d,['?']
206735,SB,c,[]
115889,S,b,['i']
165056,S,b,['m']
137951,S,c,[]
134287,S,b,[]
82213,S,c,['?']
273288,S,c,['?']
208335,S,b,['r']
87772,SB,b,[]
198468,SB,c,['m']
61865,S,c,[]
123,S,b,['r']
91875,E,c,[]
59431,S,b,[]
163709,S,d,[]
110052,SB,c,[]
83674,S,c,[]
61156,S,b,[]
27345,S,b,['r']
57208,S,b,['?']
175370,S,c,[]
257136,S,c,[]
63092,SB,a,['r']
236641,S,c,[]
239318,S,c,[]
67003,S,c,[]
65988,S,d,['i']
160221,S,b,[]
3556,S,c,[]
140310,S,c,[]
73500,S,b,['m']
271027,S,c,[]
293582,S,c,[]
115224,S,b,[]
252893,S,c,[]
198434,S,b,[]
243070,S,b,['?']
248309,S,c,[]
218678,S,c,['m']
53862,S,b,['?']
229758,S,b,[]
159048,SB,c,[]
190467,S,b,[]
176445,S,b,[]
226102,S,c,['?']
243451,S,c,['?']
59037,SB,c,[]
70416,S,c,['?']
57900,S,d,['?']
80196,S,c,['?']
13062,Unknown,A,[]
161761,S,d,[]
94290,S,b,[]
261375,S,c,[]
119979,SB,b,[]
187116,S,c,[]
141860,S,a,[]
11984,SB,b,[]
859,SB,b,[]
280213,S,b,['r']
113761,S,b,['?']
247755,S,c,['?']
211029,S,b,['?']
126736,S,b,[]
154526,SB,d,[]
157837,S,c,['m']
31043,S,c,['?']
282875,S,c,[]
204112,SB,b,[]
9680,SB,b,[]
113469,S,c,['r']
57448,S,c,['o']
85403,S,d,[]
3034,S,b,[]
134628,S,c,[]
12155,S,c,[]
73598,S,c,[]
64179,S,b,['?']
258751,S,c,[]
272283,S,c,['?']
35265,S,b,[]
68182,S,b,[]
10947,S,a,[]
184761,SB,b,[]
271267,S,d,['i']
171011,SB,c,[]
121064,S,b,[]
226344,S,b,[]
260713,S,c,[]
27517,S,d,[]
264971,S,d,['i']
7333,S,a,[]
36377,S,c,[]
212405,S,c,[]
82915,S,b,['m']
154548,S,d,['i']
234127,S,b,[]
195433,S,b,[]
248125,S,c,[]
117877,S,b,[]
68494,S,b,[]
151219,S,c,['?']
235760,S,b,[]
295092,S,b,[]
187221,S,c,[]
82324,S,b,[]
151394,S,b,[]
240220,S,c,['?']
94435,S,b,['?']
278984,S,c,['?']
252266,S,c,['?']
30547,S,c,[]
228955,S,d,[]
144827,S,c,[]
13893,S,a,['o']
148571,SB,c,[]
32978,SB,b,['r']
232227,E,c,[]
258987,S,c,['?']
262712,SB,b,[]
289678,S,c,['?']
140885,SB,b,[]
39850,S,b,[]
263117,S,c,[]
272638,S,c,[]
48573,S,c,"['o', '?']"
162660,S,c,[]
46174,S,b,[]
143901,S,a,['i']
198235,SB,c,[]
256746,SB,c,[]
192883,S,a,['o']
22889,E,c,[]
84758,E,c,[]
10726,S,c,[]
93308,S,b,['?']
272016,S,b,['?']
106592,E,c,[]
9666,S,b,['?']
78622,S,b,[]
31876,S,b,[]
61393,S,b,[]
39540,S,b,[]
138201,S,b,['o']
2765,S,c,[]
26746,S,c,[]
262841,S,c,['r']
220749,S,c,['?']
189247,S,c,['?']
174070,S,b,['?']
151246,S,d,[]
27922,S,c,['i']
286644,S,b,['?']
208602,S,c,['?']
238937,S,c,"['m', '?']"
242500,S,b,"['r', '?']"
175084,SB,b,['r']
256514,S,c,[]
92421,S,b,[]
248533,S,c,['i']
68197,S,c,[]
262276,S,a,[]
59909,SB,b,[]
222845,SB,b,['r']
84275,E,c,[]
18276,S,c,[]
239606,S,c,[]
128820,S,b,['i']
244075,SB,c,['+']
99170,S,b,['m']
97072,S,c,['i']
144997,SB,b,[]
113007,S,c,[]
79261,SB,c,[]
61166,S,c,[]
178276,S,b,['+']
61872,E,c,[]
25963,SB,c,[]
88007,SB,b,[]
137035,S,c,['i']
12138,SB,b,[]
12051,S,c,[]
22361,S,c,['?']
178823,S,c,[]
225110,S,b,[]
170807,S,c,[]
248178,S,c,[]
208271,S,c,['o']
58153,S,b,[]
283171,S,c,[]
247331,S,c,[]
58012,S,c,[]
266824,S,b,['?']
18980,S,b,[]
237501,S,c,['?']
172131,S,b,[]
268279,S,c,['o']
270771,S,c,['?']
251825,SB,b,[]
59945,SB,b,[]
218156,SB,c,[]
32110,S,b,"['o', '+']"
184981,S,b,[]
70762,S,b,[]
197478,S,c,[]
38358,S,c,['?']
109308,S,b,[]
219780,S,b,['r']
119637,S,d,[]
175858,SB,c,[]
260321,SB,b,['m']
119599,SB,b,['o']
163883,S,c,[]
248026,S,b,[]
251688,S,c,[]
144489,S,b,[]
198855,S,b,[]
245002,SB,b,[]
25770,S,c,['o']
14237,S,c,[]
218792,SB,b,[]
39145,SB,c,[]
49992,SB,c,[]
266207,S,b,[]
239968,S,c,[]
240244,E,c,[]
141753,S,b,['m']
267233,S,c,[]
219051,S,b,['?']
189153,S,c,[]
185539,S,c,[]
130273,S,b,[]
50227,S,c,[]
31563,S,b,[]
7569,S,c,[]
277848,SB,c,[]
218921,S,b,[]
222934,S,c,['?']
226347,S,c,[]
25899,S,b,[]
178926,S,c,[]
261743,S,c,[]
181821,S,b,['r']
96301,S,c,['?']
208433,S,b,['?']
6740,S,c,[]
243862,S,b,['r']
13673,S,d,['m']
206570,E,c,[]
164808,S,b,[]
9737,S,c,[]
98563,SB,c,[]
240107,S,c,['?']
243377,S,b,[]
285383,S,c,['?']
16253,S,c,[]
165855,S,b,[]
93370,S,b,[]
45058,S,c,[]
61878,S,b,[]
251071,S,c,['?']
152200,S,b,['?']
198047,S,b,[]
139835,S,b,['i']
39977,S,c,"['m', '?']"
194409,S,c,['i']
205969,S,b,['r']
172074,E,c,['m']
81841,S,b,[]
170907,S,b,[]
228037,S,c,['?']
230905,S,b,['?']
206590,S,c,['?']
10840,S,c,[]
53660,S,c,[]
98623,S,b,[]
115654,S,c,[]
153303,S,b,[]
58138,S,b,['r']
252722,S,c,['?']
72450,S,b,['?']
258976,S,c,['?']
117259,S,c,['?']
20054,S,a,['o']
253432,S,b,[]
136928,S,c,['?']
153659,SB,d,[]
108514,S,c,['m']
80937,S,b,['i']
15645,SB,c,['?']
122437,S,b,[]
197520,S,d,['?']
281226,S,b,[]
194167,S,c,[]
79720,S,b,[]
287258,E,c,[]
256352,S,d,['?']
240985,S,b,[]
89419,SB,c,[]
254503,SB,c,[]
263448,S,c,[]
224193,S,b,[]
68366,S,b,[]
208416,S,c,[]
139951,S,b,[]
246405,S,c,[]
91689,S,c,[]
136954,SB,a,['+']
168111,SB,b,[]
52844,S,c,[]
262901,SB,c,[]
33124,S,b,[]
270383,E,c,[]
272436,S,c,[]
224219,S,b,[]
231376,S,c,[]
13150,S,b,[]
256947,S,c,[]
53600,S,c,[]
68945,S,b,['i']
126814,S,b,[]
99987,S,b,[]
81399,S,c,['?']
34242,E,c,[]
274936,S,d,['i']
83455,S,c,[]
90945,SB,c,[]
192371,S,b,[]
17753,S,b,[]
247729,S,b,['?']
197278,S,c,['?']
192908,S,b,['?']
247893,S,c,[]
238757,S,c,[]
118266,S,c,[]
246922,S,d,['?']
233857,S,c,[]
221702,S,b,['?']
285940,S,c,[]
60544,SB,b,[]
47006,S,c,['?']
108781,SB,b,['m']
417,S,c,[]
16141,S,b,[]
286891,S,d,[]
93070,S,b,['o']
204034,S,c,['i']
17169,SB,c,['m']
119325,S,c,['o']
53705,SB,b,[]
75424,S,b,[]
127482,S,c,[]
211067,S,c,['?']
222483,S,b,[]
50796,S,c,[]
239746,S,b,[]
290103,S,c,[]
240705,S,b,"['m', '?']"
279869,S,b,[]
61537,S,b,['d']
10399,S,c,[]
49922,S,b,['?']
159814,S,c,[]
247767,S,c,[]
249142,S,b,[]
14447,S,c,['?']
80958,S,b,[]
138448,S,b,[]
211552,S,d,[]
218090,S,b,[]
35670,S,b,['m']
130906,S,c,[]
153105,S,c,[]
171922,SB,c,[]
115133,S,c,[]
249539,S,c,[]
45108,S,b,[]
224012,S,c,[]
120227,S,c,[]
18536,S,b,['?']
101857,SB,c,[]
158537,SB,b,[]
88302,S,c,[]
117948,S,b,[]
180167,S,c,['d']
90788,S,c,[]
50788,S,b,[]
127455,S,c,[]
97093,S,b,['m']
269585,E,c,[]
82787,S,c,[]
68227,S,c,"['i', '?']"
125196,S,c,[]
252858,S,c,[]
60411,S,b,[]
35093,S,c,[]
48855,S,b,[]
171389,S,c,['?']
246424,S,c,[]
256994,SB,c,[]
179973,S,c,['i']
38752,S,d,[]
263368,S,c,['?']
132840,S,c,[]
31026,S,b,['m']
196961,S,c,[]
38130,S,c,[]
207836,S,b,[]
148487,S,c,[]
164845,SB,c,[]
293970,S,b,[]
129910,SB,c,['i']
47456,S,b,"['m', '?']"
156746,S,d,['+']
180697,SB,b,[]
127051,SB,b,['m']
74981,S,c,[]
43657,S,b,[]
263541,S,c,['?']
30386,S,c,['?']
38699,S,b,['?']
10650,S,c,[]
93498,SB,b,[]
279496,S,b,['?']
279426,S,d,[]
94221,SB,b,[]
127871,S,b,['r']
161906,SB,b,[]
254959,S,d,['i']
47185,S,b,['i']
51340,S,b,[]
228130,S,b,[]
220048,S,b,[]
55600,S,b,[]
46491,S,b,['o']
239578,S,b,[]
184913,S,c,['?']
234842,S,a,[]
89840,S,b,[]
66600,S,b,[]
100896,SB,c,['i']
44150,S,b,[]
162222,S,c,[]
248466,S,c,['?']
201635,S,b,"['m', '?']"
253128,S,a,[]
256866,S,b,[]
248128,SB,c,[]
256252,S,c,['?']
198233,S,b,[]
93176,S,c,[]
235720,S,c,[]
168351,SB,b,['m']
266964,S,c,['o']
270455,S,c,[]
97941,S,b,[]
25397,E,c,[]
6702,S,c,[]
175590,SB,c,[]
118142,S,b,['?']
187337,S,b,['r']
138068,S,c,[]
54174,S,b,[]
232351,S,c,[]
211102,S,c,['m']
290599,SB,b,[]
248302,S,b,['u']
174035,S,d,['i']
259437,S,b,[]
228446,S,c,[]
201266,S,c,[]
259950,S,c,[]
128504,S,c,['?']
149620,S,c,['?']
210365,SB,c,[]
263328,S,c,[]
268399,S,c,"['r', '?']"
106577,SB,c,[]
52951,SB,c,[]
70145,S,c,['i']
267838,SB,c,['r']
40227,S,c,[]
264767,S,c,[]
145067,S,c,[]
159185,S,c,['?']
176368,S,b,[]
229487,S,c,['?']
75397,S,b,[]
173507,SB,b,[]
53776,S,b,[]
168587,SB,b,['?']
144822,SB,b,[]
160927,S,c,['o']
241594,S,c,[]
230529,S,c,[]
127948,SB,b,['o']
193297,S,b,['m']
1563,S,c,[]
106958,S,b,[]
121792,E,c,[]
223228,E,c,[]
108713,E,c,[]
54141,SB,b,[]
68542,S,b,[]
52712,S,c,[]
111448,S,b,[]
37314,S,c,['?']
95028,S,c,[]
229510,S,c,[]
6850,S,c,[]
290235,SB,c,[]
60945,S,b,[]
60107,SB,b,[]
168140,SB,b,[]
259447,SB,b,[]
121070,S,c,[]
92488,S,d,"['i', '?']"
3252,S,c,[]
